,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_bedrooms
19286,-122.78,38.41,43.0,1351.0,277.0,1011.0,297.0,2.5917,144000.0,<1H OCEAN,4.877256317689531
19287,-122.77,38.39,35.0,2611.0,475.0,1293.0,463.0,2.75,197500.0,<1H OCEAN,5.496842105263158
19288,-122.75,38.41,17.0,3150.0,588.0,1857.0,610.0,3.9688,165000.0,<1H OCEAN,5.357142857142857
19289,-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,169300.0,<1H OCEAN,3.8516483516483517
19290,-122.84,38.42,29.0,2756.0,551.0,1381.0,531.0,2.9625,237300.0,<1H OCEAN,5.001814882032668
19291,-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,244400.0,<1H OCEAN,5.228699551569507
19292,-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,204600.0,<1H OCEAN,5.603580562659847
19293,-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,178500.0,<1H OCEAN,4.9157427937915745
19294,-122.84,38.4,15.0,3080.0,617.0,1446.0,599.0,3.6696,194400.0,<1H OCEAN,4.991896272285251
19295,-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,175000.0,<1H OCEAN,4.877300613496932
19296,-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,3.8846,215900.0,<1H OCEAN,5.6879432624113475
19297,-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,257200.0,<1H OCEAN,5.1873015873015875
19298,-122.8,38.39,26.0,2273.0,474.0,1124.0,420.0,2.9453,166700.0,<1H OCEAN,4.79535864978903
19299,-122.84,38.39,16.0,1688.0,292.0,793.0,280.0,4.4357,216900.0,<1H OCEAN,5.780821917808219
19300,-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.4619999999999997,260300.0,<1H OCEAN,4.479695431472082
19301,-122.82,38.39,22.0,1288.0,243.0,593.0,220.0,3.625,233700.0,<1H OCEAN,5.300411522633745
19302,-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,240900.0,<1H OCEAN,5.591439688715953
19303,-122.82,38.38,27.0,2565.0,479.0,1227.0,467.0,4.5132,259900.0,<1H OCEAN,5.354906054279749
19304,-122.76,38.35,30.0,2260.0,374.0,958.0,359.0,5.0323,222400.0,<1H OCEAN,6.042780748663102
19305,-122.87,38.39,34.0,1138.0,205.0,541.0,180.0,4.5147,271400.0,<1H OCEAN,5.5512195121951216
19306,-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,290700.0,<1H OCEAN,6.339506172839506
19307,-122.82,38.33,25.0,3067.0,569.0,1602.0,550.0,3.9917,244100.0,<1H OCEAN,5.390158172231986
19308,-122.88,38.34,20.0,3404.0,628.0,1641.0,585.0,5.0574,276200.0,<1H OCEAN,5.420382165605096
19309,-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,293900.0,<1H OCEAN,6.167095115681234
19310,-122.85,38.37,16.0,1762.0,293.0,810.0,297.0,4.4437,305000.0,<1H OCEAN,6.013651877133106
19311,-122.89,38.38,16.0,2017.0,369.0,931.0,336.0,5.7664,267500.0,<1H OCEAN,5.466124661246613
19312,-122.86,38.44,31.0,1534.0,292.0,716.0,288.0,3.4471,209500.0,<1H OCEAN,5.2534246575342465
19313,-122.89,38.42,28.0,2388.0,437.0,1015.0,381.0,5.1512,268300.0,<1H OCEAN,5.464530892448512
19314,-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,4.0446,172200.0,<1H OCEAN,5.134366925064599
19315,-122.91,38.43,19.0,1968.0,350.0,852.0,308.0,4.6705,269800.0,<1H OCEAN,5.622857142857143
19316,-122.89,38.4,22.0,2900.0,538.0,1445.0,515.0,4.511,296800.0,<1H OCEAN,5.390334572490707
19317,-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,132500.0,NEAR OCEAN,4.276344086021505
19318,-123.02,38.46,52.0,2154.0,499.0,524.0,259.0,2.0556,120000.0,NEAR OCEAN,4.316633266533066
19319,-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,162100.0,<1H OCEAN,4.739084132055378
19320,-123.01,38.48,37.0,1179.0,282.0,354.0,176.0,1.3712,118300.0,NEAR OCEAN,4.180851063829787
19321,-123.02,38.54,35.0,2157.0,487.0,768.0,322.0,3.2315,136900.0,<1H OCEAN,4.429158110882957
19322,-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,2.6726,153100.0,NEAR OCEAN,4.012820512820513
19323,-122.97,38.5,44.0,3234.0,746.0,1112.0,470.0,1.9265,132700.0,<1H OCEAN,4.335120643431635
19324,-122.97,38.53,48.0,3939.0,860.0,1257.0,571.0,2.1165,98700.0,<1H OCEAN,4.580232558139535
19325,-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,148800.0,<1H OCEAN,4.7740585774058575
19326,-122.94,38.5,46.0,2280.0,492.0,807.0,366.0,2.6316,117000.0,<1H OCEAN,4.634146341463414
19327,-122.91,38.49,37.0,2469.0,519.0,1137.0,474.0,3.6343,146500.0,<1H OCEAN,4.757225433526012
19328,-122.87,38.48,27.0,3894.0,776.0,1832.0,715.0,3.5085,187800.0,<1H OCEAN,5.018041237113402
19329,-122.88,38.46,25.0,1563.0,314.0,737.0,305.0,2.5687,249200.0,<1H OCEAN,4.977707006369426
19330,-122.85,38.46,22.0,3328.0,550.0,1309.0,512.0,4.7105,266200.0,<1H OCEAN,6.050909090909091
19331,-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,117100.0,<1H OCEAN,4.407510431154381
19333,-122.72,38.58,4.0,7042.0,1100.0,2936.0,1043.0,5.0555,240800.0,<1H OCEAN,6.401818181818181
19334,-122.82,38.55,8.0,6190.0,1088.0,2967.0,1000.0,3.8616,195100.0,<1H OCEAN,5.689338235294118
19335,-122.85,38.52,13.0,4808.0,848.0,2568.0,762.0,3.6583,183200.0,<1H OCEAN,5.669811320754717
19336,-122.78,38.53,9.0,3659.0,652.0,1889.0,632.0,4.2716,250800.0,<1H OCEAN,5.611963190184049
19337,-122.81,38.54,12.0,2289.0,611.0,919.0,540.0,1.1553,139300.0,<1H OCEAN,3.7463175122749592
19338,-122.82,38.53,27.0,1823.0,360.0,907.0,317.0,3.2760000000000002,172900.0,<1H OCEAN,5.063888888888889
19339,-122.79,38.54,5.0,3986.0,737.0,1887.0,687.0,3.7768,213800.0,<1H OCEAN,5.408412483039348
19340,-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,173700.0,<1H OCEAN,5.136276391554702
19341,-122.87,38.62,52.0,1514.0,348.0,767.0,354.0,2.1903,160000.0,<1H OCEAN,4.350574712643678
19342,-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,183300.0,<1H OCEAN,4.613157894736842
19343,-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,174000.0,<1H OCEAN,4.975095785440613
19344,-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,176100.0,<1H OCEAN,4.885098743267505
19345,-122.82,38.64,29.0,2176.0,385.0,1117.0,374.0,3.8681,188600.0,<1H OCEAN,5.651948051948052
19346,-122.83,38.58,17.0,5199.0,1023.0,2036.0,890.0,3.2452,168800.0,<1H OCEAN,5.0821114369501466
19347,-122.82,38.61,41.0,2720.0,501.0,987.0,364.0,4.0294,201700.0,<1H OCEAN,5.429141716566866
19348,-122.85,38.62,16.0,4418.0,704.0,1908.0,697.0,4.5913,244600.0,<1H OCEAN,6.275568181818182
19349,-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,246200.0,<1H OCEAN,6.217687074829932
19350,-122.94,38.57,33.0,1530.0,266.0,728.0,250.0,5.1005,266700.0,<1H OCEAN,5.7518796992481205
19351,-122.94,38.64,26.0,4050.0,712.0,2072.0,636.0,4.0781,287800.0,<1H OCEAN,5.688202247191011
19352,-122.95,38.73,37.0,1548.0,328.0,863.0,287.0,2.9792,151300.0,<1H OCEAN,4.719512195121951
19353,-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,228000.0,<1H OCEAN,5.672701949860724
19354,-122.85,38.77,18.0,2856.0,513.0,1027.0,405.0,4.6953,241700.0,<1H OCEAN,5.567251461988304
19355,-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,3.9063,210000.0,<1H OCEAN,4.873239436619718
19356,-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,171900.0,<1H OCEAN,5.2626788036410925
19357,-123.02,38.81,35.0,956.0,213.0,488.0,215.0,3.025,140600.0,<1H OCEAN,4.488262910798122
19358,-123.02,38.81,45.0,1717.0,389.0,916.0,367.0,3.2425,138800.0,<1H OCEAN,4.413881748071979
19359,-123.01,38.8,21.0,360.0,96.0,131.0,74.0,3.5156,133300.0,<1H OCEAN,3.75
19360,-123.01,38.79,32.0,2697.0,529.0,1417.0,535.0,3.2546,134100.0,<1H OCEAN,5.098298676748582
19361,-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,164400.0,<1H OCEAN,4.366573033707865
19362,-123.49,38.7,9.0,5409.0,1019.0,594.0,327.0,3.3125,295400.0,NEAR OCEAN,5.308145240431796
19363,-123.24,38.7,38.0,1460.0,311.0,569.0,176.0,2.7171,131300.0,NEAR OCEAN,4.694533762057878
19364,-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,157500.0,NEAR OCEAN,4.787958115183246
19365,-123.08,38.38,28.0,3297.0,676.0,923.0,373.0,3.9167,232600.0,NEAR OCEAN,4.877218934911243
19366,-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,122900.0,<1H OCEAN,4.82824427480916
19367,-123.07,38.46,31.0,855.0,217.0,280.0,139.0,2.3611,112500.0,NEAR OCEAN,3.9400921658986174
19368,-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,262500.0,<1H OCEAN,5.124
19369,-123.02,38.36,16.0,1496.0,298.0,778.0,284.0,3.8589,268800.0,NEAR OCEAN,5.02013422818792
19370,-123.0,38.33,8.0,3223.0,637.0,851.0,418.0,5.6445,364800.0,NEAR OCEAN,5.059654631083203
19371,-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,208300.0,INLAND,5.607142857142857
19372,-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,269500.0,INLAND,5.79835390946502
19373,-120.9,37.81,27.0,4213.0,750.0,2142.0,746.0,3.7031,173300.0,INLAND,5.617333333333334
19374,-120.9,37.76,20.0,570.0,112.0,304.0,108.0,2.2024,156300.0,INLAND,5.089285714285714
19375,-120.86,37.73,27.0,508.0,93.0,263.0,81.0,3.1136,183300.0,INLAND,5.462365591397849
19376,-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,275300.0,INLAND,6.950787401574803
19377,-120.76,37.73,16.0,1343.0,241.0,732.0,195.0,3.5833,187500.0,INLAND,5.572614107883817
19378,-120.69,37.77,46.0,431.0,86.0,239.0,80.0,3.3182,282100.0,INLAND,5.011627906976744
19379,-120.87,37.77,9.0,4838.0,920.0,2460.0,923.0,3.5959,142700.0,INLAND,5.258695652173913
19380,-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,85400.0,INLAND,5.382716049382716
19381,-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,109400.0,INLAND,4.813953488372093
19382,-120.86,37.77,38.0,1545.0,279.0,662.0,266.0,3.825,96400.0,INLAND,5.537634408602151
19383,-120.86,37.77,28.0,1208.0,232.0,535.0,232.0,2.3523,94700.0,INLAND,5.206896551724138
19384,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,113300.0,INLAND,4.714859437751004
19385,-120.85,37.77,20.0,651.0,157.0,421.0,151.0,2.0833,77300.0,INLAND,4.146496815286624
19386,-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,77100.0,INLAND,4.312655086848635
19387,-120.86,37.76,32.0,964.0,198.0,623.0,201.0,3.0917,88900.0,INLAND,4.8686868686868685
19388,-120.87,37.76,16.0,2022.0,413.0,1126.0,408.0,2.5655,116400.0,INLAND,4.8958837772397095
19389,-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,85000.0,INLAND,7.0
19390,-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,131200.0,INLAND,5.391502276176024
19392,-120.85,37.77,35.0,404.0,96.0,261.0,100.0,2.4583,75000.0,INLAND,4.208333333333333
19393,-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,2.2386,87200.0,INLAND,4.516129032258065
19394,-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,116700.0,INLAND,4.260545905707196
19395,-120.85,37.77,10.0,423.0,110.0,295.0,94.0,1.3583,85200.0,INLAND,3.8454545454545452
19396,-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,112500.0,INLAND,4.53125
19397,-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,121900.0,INLAND,5.445121951219512
19398,-120.93,37.74,37.0,1956.0,402.0,1265.0,397.0,2.3023,91900.0,INLAND,4.865671641791045
19399,-120.94,37.74,35.0,1166.0,268.0,515.0,266.0,2.3469,90200.0,INLAND,4.350746268656716
19400,-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,156500.0,INLAND,5.184684684684685
19401,-120.95,37.73,12.0,3609.0,712.0,2650.0,742.0,2.8565,92700.0,INLAND,5.068820224719101
19403,-120.93,37.72,18.0,391.0,71.0,247.0,71.0,4.3864,179500.0,INLAND,5.507042253521127
19404,-120.98,37.71,22.0,434.0,89.0,195.0,86.0,2.4211,268800.0,INLAND,4.876404494382022
19405,-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,160900.0,INLAND,5.21939586645469
19406,-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,3.8598,174400.0,INLAND,6.066006600660066
19407,-120.91,37.74,19.0,1690.0,327.0,855.0,296.0,3.25,176700.0,INLAND,5.1681957186544345
19408,-120.91,37.73,31.0,840.0,154.0,429.0,150.0,2.4063,170200.0,INLAND,5.454545454545454
19409,-120.92,37.7,24.0,527.0,112.0,270.0,112.0,1.6172,156300.0,INLAND,4.705357142857143
19410,-120.94,37.7,25.0,1005.0,159.0,390.0,139.0,4.4,174100.0,INLAND,6.320754716981132
19411,-120.97,37.73,19.0,3725.0,543.0,1412.0,463.0,5.7476,248600.0,INLAND,6.860036832412523
19412,-121.01,37.74,14.0,2368.0,297.0,796.0,301.0,8.7783,435000.0,INLAND,7.973063973063973
19413,-121.01,37.72,23.0,1373.0,264.0,677.0,245.0,2.5486,161100.0,INLAND,5.200757575757576
19414,-121.06,37.73,5.0,2256.0,420.0,1246.0,397.0,4.9236,155900.0,INLAND,5.371428571428571
19415,-121.07,37.71,39.0,223.0,37.0,92.0,37.0,3.375,212500.0,INLAND,6.027027027027027
19416,-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,129300.0,INLAND,5.340759075907591
19417,-121.14,37.7,29.0,1343.0,223.0,751.0,225.0,3.2391,187500.0,INLAND,6.022421524663677
19418,-121.09,37.67,30.0,1653.0,285.0,800.0,291.0,3.3482,220000.0,INLAND,5.8
19419,-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,171400.0,INLAND,6.037162162162162
19420,-121.18,37.64,43.0,1244.0,209.0,611.0,197.0,2.875,187500.0,INLAND,5.952153110047847
19421,-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.4619999999999997,151900.0,INLAND,5.075257173795344
19422,-121.04,37.7,52.0,349.0,59.0,121.0,40.0,3.3036,197500.0,INLAND,5.915254237288136
19423,-121.04,37.69,5.0,9601.0,1639.0,4449.0,1575.0,4.5332,195500.0,INLAND,5.857840146430751
19424,-121.02,37.71,25.0,207.0,41.0,87.0,43.0,3.6023,131300.0,INLAND,5.048780487804878
19425,-121.03,37.69,6.0,2607.0,557.0,1266.0,475.0,3.4632,137700.0,INLAND,4.6804308797127465
19426,-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,125400.0,INLAND,5.3476923076923075
19427,-121.0,37.71,52.0,102.0,23.0,35.0,33.0,2.25,175000.0,INLAND,4.434782608695652
19428,-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,142200.0,INLAND,4.7995802728226655
19429,-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,196900.0,INLAND,6.205479452054795
19430,-121.06,37.66,6.0,3655.0,598.0,1993.0,596.0,4.6053,150100.0,INLAND,6.1120401337792645
19431,-121.05,37.65,5.0,3096.0,545.0,1760.0,519.0,4.5701,146400.0,INLAND,5.680733944954128
19432,-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,162800.0,INLAND,5.5083056478405314
19433,-121.04,37.65,8.0,1959.0,379.0,995.0,365.0,3.3567,129100.0,INLAND,5.1688654353562
19434,-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,150000.0,INLAND,6.4655172413793105
19435,-121.04,37.67,16.0,19.0,19.0,166.0,9.0,0.536,162500.0,INLAND,1.0
19436,-121.0,37.69,18.0,3469.0,661.0,1452.0,628.0,3.4079,147500.0,INLAND,5.248108925869894
19437,-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,135600.0,INLAND,4.309210526315789
19438,-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,146200.0,INLAND,6.7317073170731705
19439,-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,182400.0,INLAND,6.844444444444444
19440,-121.0,37.68,29.0,2911.0,445.0,1170.0,460.0,4.9904,158100.0,INLAND,6.5415730337078655
19441,-121.01,37.68,33.0,3230.0,587.0,1579.0,560.0,3.5775,109700.0,INLAND,5.502555366269165
19442,-121.0,37.67,26.0,90.0,18.0,47.0,18.0,1.125,87500.0,INLAND,5.0
19443,-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,92700.0,INLAND,4.3800170794193
19444,-121.04,37.68,28.0,1909.0,398.0,1140.0,380.0,2.3783,81400.0,INLAND,4.796482412060302
19445,-121.02,37.69,19.0,3814.0,790.0,2219.0,804.0,3.5208,145000.0,INLAND,4.827848101265823
19446,-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,146000.0,INLAND,5.232166018158236
19447,-121.04,37.69,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,160900.0,INLAND,4.6738007380073805
19448,-121.02,37.68,25.0,3262.0,588.0,1834.0,578.0,3.9960000000000004,114500.0,INLAND,5.5476190476190474
19449,-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,110400.0,INLAND,5.1264
19450,-121.03,37.68,27.0,1956.0,327.0,1004.0,307.0,3.7857,110500.0,INLAND,5.981651376146789
19451,-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,106400.0,INLAND,5.133928571428571
19452,-120.94,37.68,4.0,13315.0,2424.0,6420.0,2289.0,4.2471,162100.0,INLAND,5.492986798679868
19453,-120.95,37.67,15.0,3062.0,584.0,1624.0,538.0,4.3864,137600.0,INLAND,5.243150684931507
19454,-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,138300.0,INLAND,5.5
19455,-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,5.1473,188400.0,INLAND,6.921174652241112
19456,-120.95,37.65,37.0,136.0,20.0,72.0,22.0,2.2279,225000.0,INLAND,6.8
19457,-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,138500.0,INLAND,5.313546423135464
19458,-120.93,37.66,10.0,7566.0,1348.0,3227.0,1199.0,4.744,148100.0,INLAND,5.612759643916914
19459,-120.94,37.66,17.0,1147.0,140.0,327.0,136.0,6.8654,290500.0,INLAND,8.192857142857143
19460,-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,185100.0,INLAND,6.786324786324786
19461,-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,199400.0,INLAND,7.221354166666667
19462,-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,94900.0,INLAND,5.266666666666667
19463,-120.98,37.68,24.0,705.0,114.0,347.0,141.0,3.1912,149600.0,INLAND,6.184210526315789
19464,-120.97,37.69,16.0,2793.0,476.0,1279.0,477.0,3.4667,160900.0,INLAND,5.867647058823529
19465,-120.97,37.69,15.0,4065.0,841.0,1986.0,680.0,3.072,114300.0,INLAND,4.833531510107015
19466,-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,130300.0,INLAND,5.266816143497758
19467,-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,4.7159,163700.0,INLAND,6.476744186046512
19468,-120.98,37.68,27.0,4006.0,762.0,1806.0,718.0,3.1848,112800.0,INLAND,5.257217847769029
19469,-120.99,37.68,28.0,3269.0,647.0,1595.0,617.0,2.2336,112700.0,INLAND,5.052550231839258
19470,-120.99,37.67,16.0,568.0,124.0,307.0,116.0,2.1518,107400.0,INLAND,4.580645161290323
19471,-120.98,37.67,13.0,1221.0,260.0,682.0,275.0,3.65,155500.0,INLAND,4.696153846153846
19472,-120.97,37.68,16.0,2493.0,535.0,1370.0,504.0,3.3368,121200.0,INLAND,4.65981308411215
19473,-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,118600.0,INLAND,4.171968190854871
19474,-120.97,37.67,16.0,1499.0,250.0,1292.0,271.0,4.3851,117300.0,INLAND,5.996
19475,-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,114300.0,INLAND,4.763209393346379
19476,-120.96,37.67,18.0,1442.0,229.0,538.0,220.0,4.2969,163200.0,INLAND,6.296943231441048
19477,-120.97,37.67,31.0,1648.0,293.0,792.0,294.0,2.4,121500.0,INLAND,5.624573378839591
19478,-120.97,37.66,19.0,1974.0,393.0,799.0,377.0,3.1286,137500.0,INLAND,5.022900763358779
19479,-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,145200.0,INLAND,5.725806451612903
19480,-120.97,37.66,24.0,2930.0,588.0,1448.0,570.0,3.5395,127900.0,INLAND,4.982993197278912
19481,-120.97,37.66,21.0,2760.0,632.0,1260.0,576.0,2.0227,179800.0,INLAND,4.367088607594937
19482,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,114200.0,INLAND,5.728070175438597
19483,-120.98,37.66,40.0,3012.0,616.0,1423.0,595.0,2.6346,100600.0,INLAND,4.8896103896103895
19484,-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5,103100.0,INLAND,4.946107784431137
19486,-120.98,37.67,33.0,1433.0,298.0,824.0,302.0,2.7621,109100.0,INLAND,4.808724832214765
19487,-120.99,37.67,28.0,1768.0,423.0,1066.0,392.0,1.8315,90500.0,INLAND,4.17966903073286
19488,-120.99,37.66,30.0,1718.0,395.0,914.0,400.0,1.933,107000.0,INLAND,4.349367088607595
19489,-120.99,37.66,39.0,1748.0,329.0,831.0,302.0,2.5938,135600.0,INLAND,5.313069908814589
19490,-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,106000.0,INLAND,5.043227665706052
19491,-120.99,37.65,44.0,2848.0,623.0,1408.0,576.0,2.1487,86600.0,INLAND,4.571428571428571
19492,-121.0,37.65,52.0,3887.0,803.0,1768.0,779.0,2.5089,119000.0,INLAND,4.840597758405978
19493,-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,110200.0,INLAND,4.755741127348643
19494,-121.01,37.67,37.0,2483.0,459.0,1072.0,445.0,3.0721,108100.0,INLAND,5.40958605664488
19495,-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,151400.0,INLAND,6.00163132137031
19496,-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632,138100.0,INLAND,5.736077481840193
19497,-121.0,37.66,43.0,2039.0,331.0,875.0,342.0,3.9844,152000.0,INLAND,6.16012084592145
19498,-121.01,37.65,47.0,1713.0,334.0,570.0,297.0,2.1969,149400.0,INLAND,5.12874251497006
19499,-121.02,37.67,32.0,3951.0,797.0,1916.0,740.0,2.6722,111500.0,INLAND,4.957340025094103
19500,-121.03,37.67,24.0,2162.0,459.0,1468.0,441.0,3.1857,98300.0,INLAND,4.710239651416122
19501,-121.03,37.66,31.0,887.0,217.0,614.0,199.0,2.1528,75500.0,INLAND,4.087557603686636
19502,-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,109900.0,INLAND,5.452418096723869
19503,-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,125000.0,INLAND,3.5925
19504,-121.02,37.65,20.0,2973.0,620.0,1996.0,570.0,3.0645,106000.0,INLAND,4.79516129032258
19505,-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,3.148,102300.0,INLAND,5.170542635658915
19506,-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,120000.0,INLAND,4.933219178082192
19507,-121.05,37.64,33.0,1438.0,237.0,569.0,208.0,3.3516,150000.0,INLAND,6.067510548523207
19508,-121.05,37.62,37.0,1043.0,196.0,555.0,197.0,3.4125,125000.0,INLAND,5.321428571428571
19509,-121.02,37.64,42.0,1437.0,307.0,1035.0,284.0,2.1036,88300.0,INLAND,4.680781758957655
19510,-121.02,37.63,35.0,1591.0,364.0,1290.0,352.0,1.564,81800.0,INLAND,4.3708791208791204
19511,-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,83900.0,INLAND,4.31328320802005
19512,-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,59000.0,INLAND,3.9702702702702704
19513,-121.03,37.62,43.0,1241.0,240.0,612.0,266.0,2.8194,81300.0,INLAND,5.170833333333333
19514,-121.03,37.62,46.0,2331.0,508.0,1210.0,484.0,2.5313,77700.0,INLAND,4.588582677165355
19515,-121.02,37.62,14.0,5737.0,1286.0,4722.0,1210.0,1.6731,95800.0,INLAND,4.461119751166407
19516,-121.01,37.64,52.0,201.0,35.0,74.0,22.0,1.3036,75000.0,INLAND,5.742857142857143
19517,-121.01,37.64,36.0,1981.0,507.0,1998.0,468.0,1.9013,69900.0,INLAND,3.9072978303747536
19518,-121.01,37.64,33.0,693.0,207.0,598.0,192.0,1.0217,81300.0,INLAND,3.347826086956522
19519,-121.0,37.64,43.0,311.0,95.0,293.0,94.0,1.2902,67500.0,INLAND,3.2736842105263158
19520,-120.99,37.64,41.0,1580.0,385.0,881.0,361.0,2.7538,99600.0,INLAND,4.103896103896104
19521,-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,70000.0,INLAND,3.613756613756614
19522,-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,187500.0,INLAND,2.396039603960396
19523,-121.01,37.65,52.0,178.0,53.0,152.0,62.0,0.4999,82500.0,INLAND,3.358490566037736
19524,-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,162500.0,INLAND,2.951219512195122
19525,-121.0,37.64,52.0,530.0,177.0,325.0,158.0,1.1875,90600.0,INLAND,2.994350282485876
19526,-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,137500.0,INLAND,5.5307262569832405
19527,-120.96,37.64,41.0,1467.0,328.0,673.0,310.0,2.7917,90700.0,INLAND,4.472560975609756
19528,-120.97,37.64,42.0,2359.0,504.0,1131.0,480.0,2.0833,95500.0,INLAND,4.680555555555555
19529,-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841,172200.0,INLAND,6.698412698412699
19530,-120.98,37.64,45.0,1913.0,335.0,839.0,333.0,3.1397,110700.0,INLAND,5.71044776119403
